AC System Output (W),Ambient Temperature (C),Beam Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),Day,Diffuse Irradiance (W/m^2),Hour,Month,Plane of Array Irradiance (W/m^2),Size,Wind Speed (m/s)
899.174,13,323,40.016,934.295,16,314,9,5,586.308,2,0
1016.603,14,317,44.894,1056.17,16,366,10,5,678.308,2,0
1172.08,15,439,50.838,1217.978,16,343,11,5,806.818,2,0
1169.852,15,430,51.814,1215.656,16,350,12,5,809.484,2,0
219.315,16,0,29.168,234.241,16,145,13,5,139.037,2,0
836.67,16,209,38.113,869.541,16,355,14,5,539.822,2,0
965.326,16,722,45.504,1002.916,16,139,15,5,652.882,2,0
583.142,16,386,36.856,607.708,16,184,16,5,384.645,2,0
373.502,16,606,29.781,392.189,16,82,17,5,265.839,2,0
106.788,15,230,19.484,119.269,16,67,18,5,79.693,2,0
13.704,13,0,10.482,24.352,16,14,19,5,13.266,2,0
0.0,12,0,12.0,0.0,16,0,20,5,0.0,2,0
0.0,12,0,12.0,0.0,16,0,21,5,0.0,2,0
0.0,11,0,11.0,0.0,16,0,22,5,0.0,2,0
0.0,11,0,11.0,0.0,16,0,23,5,0.0,2,0
0.0,11,0,11.0,0.0,17,0,0,5,0.0,2,0
0.0,10,0,10.0,0.0,17,0,1,5,0.0,2,0
0.0,10,0,10.0,0.0,17,0,2,5,0.0,2,1
0.0,10,0,10.0,0.0,17,0,3,5,0.0,2,1
0.0,10,0,10.0,0.0,17,0,4,5,0.0,2,0
68.824,11,0,8.373,80.536,17,47,5,5,43.47,2,0
265.918,12,349,17.72,281.931,17,100,6,5,179.686,2,0
547.914,14,447,29.162,571.43,17,150,7,5,354.06,2,0
895.849,15,679,41.017,930.848,17,146,8,5,594.793,2,0
1044.746,16,586,47.897,1085.422,17,220,9,5,710.198,2,0
1076.094,17,418,50.668,1118.024,17,329,10,5,740.248,2,0
1118.637,17,389,52.035,1162.302,17,368,11,5,774.893,2,0
958.314,17,208,48.098,995.639,17,425,12,5,649.976,2,0
910.283,16,200,44.77,945.812,17,403,13,5,606.891,2,0
395.699,16,13,31.357,414.967,17,246,14,5,248.957,2,0
272.635,17,2,25.176,288.808,17,174,15,5,168.227,2,0
197.48,16,0,20.962,211.912,17,127,16,5,121.023,2,0
378.84,15,546,25.62,397.665,17,95,17,5,261.133,2,0
0.0,14,0,14.941,6.806,17,4,18,5,3.782,2,0
0.0,13,0,13.0,0.0,17,0,19,5,0.0,2,0
0.0,13,0,13.0,0.0,17,0,20,5,0.0,2,0
0.0,12,0,12.0,0.0,17,0,21,5,0.0,2,0
0.0,12,0,12.0,0.0,17,0,22,5,0.0,2,0
0.0,11,0,11.0,0.0,17,0,23,5,0.0,2,1
0.0,11,0,11.0,0.0,18,0,0,5,0.0,2,1
0.0,10,0,10.0,0.0,18,0,1,5,0.0,2,1
0.0,10,0,10.0,0.0,18,0,2,5,0.0,2,1
0.0,9,0,9.0,0.0,18,0,3,5,0.0,2,1
0.0,9,0,9.0,0.0,18,0,4,5,0.0,2,1
27.812,10,0,7.689,38.726,18,22,5,5,20.841,2,1
12.268,10,0,7.518,22.889,18,13,6,5,12.308,2,1
70.775,10,0,8.71,82.526,18,47,7,5,44.61,2,1
138.767,10,0,10.463,151.917,18,87,8,5,82.753,2,1
344.961,10,7,15.328,362.916,18,204,9,5,202.039,2,1
254.752,11,2,15.298,270.5,18,155,10,5,150.551,2,1
345.568,11,8,16.909,363.538,18,203,11,5,203.807,2,1
283.676,11,4,15.951,300.115,18,170,12,5,167.523,2,1
564.229,12,25,22.965,588.228,18,314,13,5,339.081,2,1
212.57,12,0,16.458,227.343,18,133,14,5,127.193,2,1
1044.946,12,754,34.082,1085.63,18,130,15,5,667.141,2,1
412.314,12,84,23.267,432.023,18,215,16,5,251.556,2,1
400.181,11,560,20.019,419.567,18,97,17,5,268.238,2,1
116.681,10,374,12.563,129.367,18,65,18,5,91.125,2,1
16.189,9,56,7.155,26.883,18,17,19,5,14.434,2,1
0.0,8,0,8.0,0.0,18,0,20,5,0.0,2,1
0.0,8,0,8.0,0.0,18,0,21,5,0.0,2,1
0.0,8,0,8.0,0.0,18,0,22,5,0.0,2,1
0.0,8,0,8.0,0.0,18,0,23,5,0.0,2,1
0.0,8,0,8.0,0.0,19,0,0,5,0.0,2,2
0.0,8,0,8.0,0.0,19,0,1,5,0.0,2,2
0.0,7,0,7.0,0.0,19,0,2,5,0.0,2,2
0.0,7,0,7.0,0.0,19,0,3,5,0.0,2,2
0.0,7,0,7.0,0.0,19,0,4,5,0.0,2,2
22.853,8,0,6.038,33.673,19,19,5,5,17.992,2,2
237.646,9,133,11.311,252.995,19,121,6,5,146.313,2,2
438.687,10,154,16.649,459.107,19,197,7,5,262.163,2,2
968.385,11,782,32.234,1006.093,19,102,8,5,616.338,2,1
1215.597,12,808,41.242,1263.359,19,135,9,5,799.186,2,1
1376.953,13,858,47.296,1431.971,19,132,10,5,931.61,2,1
1223.561,14,453,45.423,1271.667,19,341,11,5,818.664,2,1
994.5,15,203,40.354,1033.209,19,428,12,5,648.043,2,1
711.93,16,68,33.807,740.55,19,381,13,5,449.596,2,1
225.015,15,0,20.624,240.073,19,143,14,5,136.892,2,1
134.851,13,0,13.921,147.919,19,86,15,5,81.819,2,2
99.067,11,0,10.922,111.389,19,64,16,5,60.799,2,2
42.871,11,0,9.939,54.075,19,31,17,5,29.388,2,3
10.443,10,0,8.462,21.029,19,12,18,5,11.355,2,4
0.0,10,0,8.375,1.75,19,1,19,5,0.944,2,5
0.0,9,0,9.0,0.0,19,0,20,5,0.0,2,4
0.0,8,0,8.0,0.0,19,0,21,5,0.0,2,4
0.0,8,0,8.0,0.0,19,0,22,5,0.0,2,5
0.0,8,0,8.0,0.0,19,0,23,5,0.0,2,5
0.0,7,0,7.0,0.0,20,0,0,5,0.0,2,5
0.0,7,0,7.0,0.0,20,0,1,5,0.0,2,5
0.0,6,0,6.0,0.0,20,0,2,5,0.0,2,5
0.0,6,0,6.0,0.0,20,0,3,5,0.0,2,4
0.0,6,0,6.0,0.0,20,0,4,5,0.0,2,4
0.0,6,0,4.144,8.919,20,5,5,5,4.727,2,4
66.796,6,0,4.984,78.468,20,44,6,5,41.737,2,3
238.061,7,0,8.886,253.419,20,144,7,5,137.091,2,3
782.094,7,318,18.418,813.066,20,253,8,5,463.101,2,3
805.714,7,158,20.015,837.5,20,343,9,5,476.842,2,3
925.893,8,166,25.426,962.0,20,395,10,5,561.089,2,2
711.479,8,46,21.689,740.085,20,374,11,5,424.088,2,2
1051.708,8,200,27.657,1092.661,20,427,12,5,643.914,2,2
1057.02,9,246,29.909,1098.185,20,398,13,5,654.292,2,2
1200.53,9,635,37.876,1247.642,20,217,14,5,774.483,2,1
783.062,9,282,29.131,814.067,20,282,15,5,485.768,2,1
741.503,8,711,25.759,771.102,20,96,16,5,468.537,2,1
422.026,8,643,19.171,441.995,20,85,17,5,284.133,2,1
121.652,7,329,9.674,134.441,20,68,18,5,90.913,2,1
18.635,6,111,4.13,29.375,20,20,19,5,15.567,2,1
0.0,6,0,6.0,0.0,20,0,20,5,0.0,2,1
0.0,6,0,6.0,0.0,20,0,21,5,0.0,2,1
0.0,6,0,6.0,0.0,20,0,22,5,0.0,2,2
0.0,5,0,5.0,0.0,20,0,23,5,0.0,2,2
0.0,5,0,5.0,0.0,21,0,0,5,0.0,2,2
0.0,5,0,5.0,0.0,21,0,1,5,0.0,2,2
0.0,5,0,5.0,0.0,21,0,2,5,0.0,2,2
0.0,5,0,5.0,0.0,21,0,3,5,0.0,2,2
0.0,5,0,5.0,0.0,21,0,4,5,0.0,2,2
0.0,5,0,2.543,8.98,21,5,5,5,4.727,2,2
327.087,5,589,9.652,344.592,21,79,6,5,222.258,2,2
429.106,5,127,13.256,449.265,21,199,7,5,251.924,2,1
1017.99,6,786,28.005,1057.612,21,116,8,5,634.478,2,1
746.31,7,143,31.2,776.07,21,344,9,5,465.744,2,0
722.171,7,73,28.955,751.128,21,375,10,5,445.449,2,0
1210.014,8,412,42.406,1257.534,21,359,11,5,797.056,2,0
943.165,9,164,39.651,979.919,21,431,12,5,612.434,2,0
1149.168,9,408,43.348,1194.101,21,346,13,5,760.67,2,0
1271.692,10,895,48.949,1321.913,21,104,14,5,869.163,2,0
1083.707,10,861,37.828,1125.945,21,96,15,5,705.307,2,1
783.441,10,802,30.346,814.459,21,86,16,5,506.579,2,1
429.127,9,706,20.74,449.287,21,72,17,5,293.26,2,1
111.548,8,537,10.991,124.127,21,51,18,5,97.304,2,1
16.785,7,200,5.168,27.491,21,19,19,5,14.634,2,1
0.0,6,0,6.0,0.0,21,0,20,5,0.0,2,2
0.0,6,0,6.0,0.0,21,0,21,5,0.0,2,2
0.0,6,0,6.0,0.0,21,0,22,5,0.0,2,2
0.0,6,0,6.0,0.0,21,0,23,5,0.0,2,2
0.0,6,0,6.0,0.0,22,0,0,5,0.0,2,2
0.0,5,0,5.0,0.0,22,0,1,5,0.0,2,2
0.0,5,0,5.0,0.0,22,0,2,5,0.0,2,2
0.0,5,0,5.0,0.0,22,0,3,5,0.0,2,2
0.0,5,0,5.0,0.0,22,0,4,5,0.0,2,1
79.531,6,61,4.736,91.458,22,55,5,5,50.312,2,1
327.822,7,602,12.972,345.345,22,79,6,5,226.144,2,1
534.286,8,326,18.956,557.402,22,179,7,5,326.043,2,1
790.538,9,370,26.266,821.799,22,242,8,5,485.877,2,1
1026.978,9,424,32.691,1066.953,22,286,9,5,645.85,2,1
1126.703,10,386,37.092,1170.702,22,348,10,5,722.65,2,1
1088.227,10,256,36.685,1130.648,22,417,11,5,696.229,2,1
1032.527,10,210,35.217,1072.72,22,429,12,5,655.758,2,1
926.768,10,165,32.517,962.908,22,410,13,5,580.954,2,1
608.892,10,50,24.863,634.242,22,327,14,5,368.98,2,1
487.229,10,41,20.664,508.995,22,266,15,5,290.667,2,1
509.297,10,169,20.721,531.69,22,224,16,5,307.583,2,1
345.489,9,283,16.61,363.457,22,135,17,5,218.229,2,1
125.189,8,434,10.472,138.053,22,63,18,5,99.272,2,1
19.763,8,109,6.515,30.525,22,21,19,5,16.343,2,2
0.0,7,0,7.0,0.0,22,0,20,5,0.0,2,2
0.0,7,0,7.0,0.0,22,0,21,5,0.0,2,2
0.0,6,0,6.0,0.0,22,0,22,5,0.0,2,2
0.0,6,0,6.0,0.0,22,0,23,5,0.0,2,2
0.0,6,0,6.0,0.0,23,0,0,5,0.0,2,2
0.0,6,0,6.0,0.0,23,0,1,5,0.0,2,2
0.0,6,0,6.0,0.0,23,0,2,5,0.0,2,2
0.0,6,0,6.0,0.0,23,0,3,5,0.0,2,2
0.0,6,0,6.0,0.0,23,0,4,5,0.0,2,2
0.0,6,0,3.501,5.365,23,3,5,5,2.836,2,2
134.955,7,0,7.035,148.025,23,84,6,5,79.434,2,2
171.353,7,0,8.11,185.207,23,105,7,5,99.852,2,2
1026.299,7,779,24.778,1066.247,23,115,8,5,629.863,2,2
102.72,8,0,10.803,115.117,23,66,9,5,62.801,2,2
148.923,8,0,8.643,162.29,23,92,10,5,87.701,2,2
900.929,9,112,26.917,936.115,23,422,11,5,549.725,2,1
1509.224,10,869,45.735,1570.604,23,138,12,5,1012.736,2,1
1414.131,10,813,46.296,1470.899,23,163,13,5,951.56,2,1
675.819,10,90,35.459,703.268,23,354,14,5,430.645,2,0
266.577,11,1,21.224,282.606,23,168,15,5,161.6,2,0
209.798,10,0,15.043,224.508,23,131,16,5,124.808,2,0
10.496,10,0,8.083,21.083,23,12,17,5,11.365,2,0
124.996,9,455,9.8,137.856,23,61,18,5,100.309,2,0
21.27,8,127,6.306,32.06,23,22,19,5,17.15,2,1
0.0,8,0,8.0,0.0,23,0,20,5,0.0,2,1
0.0,7,0,7.0,0.0,23,0,21,5,0.0,2,1
0.0,7,0,7.0,0.0,23,0,22,5,0.0,2,1
0.0,7,0,7.0,0.0,23,0,23,5,0.0,2,1
0.0,6,0,6.0,0.0,24,0,0,5,0.0,2,1
0.0,6,0,6.0,0.0,24,0,1,5,0.0,2,2
0.0,5,0,5.0,0.0,24,0,2,5,0.0,2,2
0.0,5,0,5.0,0.0,24,0,3,5,0.0,2,2
0.0,5,0,5.0,0.0,24,0,4,5,0.0,2,2
83.077,6,87,5.149,95.075,24,57,5,5,53.202,2,2
203.299,7,32,8.61,217.863,24,119,6,5,119.618,2,2
544.775,8,329,16.609,568.199,24,180,7,5,328.766,2,2
746.663,9,280,22.348,776.434,24,264,8,5,449.862,2,2
752.308,10,127,24.011,782.269,24,345,9,5,453.618,2,2
760.805,10,85,27.357,791.052,24,384,10,5,465.569,2,1
1238.84,11,424,39.639,1287.612,24,355,11,5,804.721,2,1
903.478,12,126,35.037,938.757,24,430,12,5,573.353,2,1
1435.604,12,850,46.251,1493.397,24,143,13,5,965.891,2,1
1268.576,12,817,44.669,1318.659,24,140,14,5,847.6,2,1
1045.526,12,772,38.844,1086.233,24,130,15,5,683.161,2,1
586.511,11,302,26.378,611.179,24,209,16,5,365.529,2,1
376.327,11,426,20.043,395.088,24,115,17,5,246.696,2,1
118.034,10,374,12.467,130.748,24,62,18,5,92.919,2,1
23.566,9,87,7.328,34.399,24,22,19,5,18.483,2,1
0.0,9,0,9.0,0.0,24,0,20,5,0.0,2,1
0.0,9,0,9.0,0.0,24,0,21,5,0.0,2,2
0.0,9,0,9.0,0.0,24,0,22,5,0.0,2,2
0.0,8,0,8.0,0.0,24,0,23,5,0.0,2,1
0.0,8,0,8.0,0.0,25,0,0,5,0.0,2,1
0.0,8,0,8.0,0.0,25,0,1,5,0.0,2,1
0.0,8,0,8.0,0.0,25,0,2,5,0.0,2,1
0.0,8,0,8.0,0.0,25,0,3,5,0.0,2,1
0.0,8,0,8.0,0.0,25,0,4,5,0.0,2,1
15.842,9,0,6.398,26.53,25,15,5,5,14.197,2,1
84.845,9,0,7.995,96.879,25,55,6,5,52.205,2,1
188.997,10,0,11.629,203.24,25,117,7,5,111.279,2,1
345.836,10,11,15.574,363.813,25,204,8,5,202.875,2,1
600.919,10,58,26.01,626.025,25,321,9,5,366.269,2,0
576.453,10,30,27.241,600.818,25,325,10,5,353.385,2,0
556.558,11,24,27.622,580.33,25,326,11,5,341.932,2,0
886.248,12,121,37.115,920.897,25,430,12,5,568.268,2,0
887.405,12,157,39.279,922.096,25,412,13,5,575.275,2,0
556.338,13,39,31.998,580.103,25,317,14,5,349.162,2,0
616.413,13,119,31.254,641.994,25,301,15,5,385.992,2,0
426.464,13,91,26.802,446.552,25,224,16,5,264.344,2,0
281.217,12,102,20.702,297.596,25,150,17,5,175.003,2,0
121.713,12,265,15.54,134.504,25,71,18,5,89.973,2,0
23.339,11,64,8.824,34.168,25,22,19,5,18.479,2,0
0.0,11,0,11.0,0.0,25,0,20,5,0.0,2,0
0.0,10,0,10.0,0.0,25,0,21,5,0.0,2,0
0.0,10,0,10.0,0.0,25,0,22,5,0.0,2,0
0.0,10,0,10.0,0.0,25,0,23,5,0.0,2,0
0.0,9,0,9.0,0.0,26,0,0,5,0.0,2,1
0.0,9,0,9.0,0.0,26,0,1,5,0.0,2,1
0.0,9,0,9.0,0.0,26,0,2,5,0.0,2,1
0.0,9,0,9.0,0.0,26,0,3,5,0.0,2,1
0.0,9,0,9.0,0.0,26,0,4,5,0.0,2,1
8.902,9,0,6.254,19.459,26,11,5,5,10.407,2,1
179.467,10,7,11.083,193.499,26,111,6,5,106.106,2,0
218.672,10,0,14.228,233.584,26,136,7,5,129.381,2,0
491.942,11,61,23.281,513.841,26,263,8,5,297.403,2,0
316.586,11,5,20.75,333.83,26,194,9,5,190.483,2,0
447.525,11,14,22.867,468.187,26,265,10,5,269.762,2,0
444.4,11,13,23.746,464.976,26,264,11,5,269.002,2,0
385.675,11,10,22.212,404.679,26,230,12,5,232.452,2,0
253.087,11,2,18.233,268.797,26,156,13,5,151.602,2,0
216.352,11,0,16.029,231.211,26,135,14,5,129.107,2,0
401.837,11,19,20.816,421.267,26,236,15,5,240.594,2,0
726.666,11,595,31.441,755.772,26,151,16,5,468.226,2,0
405.089,11,484,26.091,424.605,26,122,17,5,273.175,2,0
141.47,10,324,15.762,154.678,26,80,18,5,104.77,2,0
27.742,10,75,8.264,38.655,26,25,19,5,20.854,2,0
0.0,10,0,10.0,0.0,26,0,20,5,0.0,2,0
0.0,9,0,9.0,0.0,26,0,21,5,0.0,2,0
0.0,9,0,9.0,0.0,26,0,22,5,0.0,2,0
0.0,9,0,9.0,0.0,26,0,23,5,0.0,2,0
0.0,9,0,9.0,0.0,27,0,0,5,0.0,2,0
0.0,9,0,9.0,0.0,27,0,1,5,0.0,2,0
0.0,8,0,8.0,0.0,27,0,2,5,0.0,2,1
0.0,8,0,8.0,0.0,27,0,3,5,0.0,2,1
0.0,8,0,5.059,3.551,27,2,4,5,1.889,2,1
38.694,9,0,5.339,49.817,27,28,5,5,26.538,2,0
255.896,11,166,15.463,271.672,27,127,6,5,161.142,2,0
640.552,12,622,29.553,666.883,27,126,7,5,416.557,2,0
702.622,12,266,33.203,730.937,27,269,8,5,445.795,2,0
945.247,13,368,40.76,982.078,27,310,9,5,618.641,2,0
1015.674,14,303,45.145,1055.206,27,379,10,5,678.53,2,0
1100.345,15,328,48.928,1143.259,27,401,11,5,749.642,2,0
1163.324,15,345,43.923,1208.853,27,403,12,5,772.166,2,1
973.183,15,219,39.567,1011.074,27,410,13,5,631.723,2,1
748.901,15,117,33.511,778.748,27,365,14,5,472.351,2,1
636.538,14,126,28.892,662.744,27,304,15,5,393.987,2,1
282.047,14,8,20.442,298.446,27,174,16,5,170.23,2,1
256.594,13,52,17.277,272.386,27,147,17,5,155.614,2,1
77.829,12,0,12.1,89.722,27,52,18,5,49.228,2,1
0.109,11,0,8.528,10.503,27,6,19,5,5.673,2,1
0.0,10,0,10.0,0.0,27,0,20,5,0.0,2,1
0.0,10,0,10.0,0.0,27,0,21,5,0.0,2,1
0.0,10,0,10.0,0.0,27,0,22,5,0.0,2,1
0.0,10,0,10.0,0.0,27,0,23,5,0.0,2,1
0.0,10,0,10.0,0.0,28,0,0,5,0.0,2,1
0.0,10,0,10.0,0.0,28,0,1,5,0.0,2,0
0.0,9,0,9.0,0.0,28,0,2,5,0.0,2,0
0.0,9,0,9.0,0.0,28,0,3,5,0.0,2,0
0.297,9,0,4.419,10.694,28,6,4,5,5.674,2,0
87.079,9,94,8.088,99.157,28,60,5,5,56.508,2,1
62.385,9,0,7.856,73.97,28,42,6,5,39.836,2,1
495.526,10,225,18.637,517.527,28,199,7,5,299.637,2,1
634.735,10,158,23.496,660.885,28,282,8,5,383.896,2,1
546.916,10,37,22.08,570.403,28,300,9,5,327.587,2,1
786.815,10,94,27.068,817.949,28,391,10,5,480.743,2,1
916.144,11,129,32.134,951.89,28,429,11,5,573.172,2,1
781.915,11,78,35.574,812.88,28,414,12,5,497.787,2,0
882.25,11,146,37.466,916.754,28,414,13,5,566.759,2,0
676.27,11,83,32.891,703.733,28,355,14,5,425.504,2,0
274.175,11,2,21.323,290.385,28,172,15,5,166.133,2,0
357.337,11,33,20.185,375.607,28,204,16,5,214.547,2,0
422.322,10,569,22.75,442.298,28,101,17,5,283.628,2,0
135.343,10,406,15.914,148.421,28,70,18,5,106.308,2,0
26.919,9,121,7.519,37.816,28,26,19,5,20.336,2,1
0.0,9,0,9.0,0.0,28,0,20,5,0.0,2,1
0.0,9,0,9.0,0.0,28,0,21,5,0.0,2,1
0.0,9,0,9.0,0.0,28,0,22,5,0.0,2,1
0.0,9,0,9.0,0.0,28,0,23,5,0.0,2,1
0.0,9,0,9.0,0.0,29,0,0,5,0.0,2,1
0.0,9,0,9.0,0.0,29,0,1,5,0.0,2,1
0.0,8,0,8.0,0.0,29,0,2,5,0.0,2,1
0.0,8,0,8.0,0.0,29,0,3,5,0.0,2,1
0.0,8,0,8.0,0.0,29,0,4,5,0.0,2,1
0.0,9,0,6.028,8.848,29,5,5,5,4.727,2,1
71.126,9,0,7.619,82.885,29,47,6,5,44.591,2,1
64.179,9,0,7.797,75.8,29,43,7,5,40.811,2,1
137.773,9,0,9.375,150.902,29,86,8,5,81.807,2,1
177.618,10,0,11.618,191.609,29,110,9,5,104.906,2,1
204.754,10,0,12.405,219.35,29,126,10,5,120.514,2,1
217.358,11,0,13.839,232.24,29,134,11,5,128.413,2,1
126.267,11,0,11.906,139.154,29,80,12,5,76.284,2,1
163.635,11,0,12.308,177.32,29,102,13,5,97.38,2,1
117.227,12,0,12.488,129.924,29,75,14,5,71.408,2,1
85.648,11,0,10.557,97.697,29,56,15,5,53.239,2,1
34.479,11,0,9.294,45.521,29,26,16,5,24.669,2,1
92.918,10,0,9.298,105.115,29,60,17,5,56.966,2,1
8.783,10,0,7.737,19.338,29,11,18,5,10.409,2,1
0.0,9,0,6.0,3.537,29,2,19,5,1.889,2,1
0.0,9,0,9.0,0.0,29,0,20,5,0.0,2,1
0.0,8,0,8.0,0.0,29,0,21,5,0.0,2,1
0.0,8,0,8.0,0.0,29,0,22,5,0.0,2,1
0.0,8,0,8.0,0.0,29,0,23,5,0.0,2,1
0.0,7,0,7.0,0.0,30,0,0,5,0.0,2,1
0.0,7,0,7.0,0.0,30,0,1,5,0.0,2,0
0.0,7,0,7.0,0.0,30,0,2,5,0.0,2,0
0.0,7,0,7.0,0.0,30,0,3,5,0.0,2,0
9.228,7,0,2.535,19.792,30,11,4,5,10.418,2,0
86.009,7,330,6.353,98.066,30,60,5,5,63.519,2,1
330.616,8,560,16.296,348.209,30,88,6,5,227.713,2,0
444.192,9,153,21.347,464.762,30,206,7,5,270.785,2,0
492.155,10,60,24.001,514.061,30,265,8,5,298.511,2,0
821.991,11,206,33.967,854.345,30,348,9,5,519.836,2,0
627.796,12,40,26.914,653.729,30,346,10,5,383.914,2,1
1020.555,13,207,36.04,1060.277,30,430,11,5,650.802,2,1
963.74,13,162,36.466,1001.271,30,437,12,5,615.871,2,1
856.997,12,119,32.739,890.591,30,411,13,5,537.881,2,1
711.078,11,90,27.875,739.67,30,360,14,5,436.55,2,1
638.919,10,127,29.623,665.199,30,306,15,5,396.813,2,0
198.455,10,0,18.056,212.91,30,126,16,5,119.984,2,0
216.577,9,8,11.789,231.442,30,132,17,5,127.214,2,1
101.686,9,0,9.298,114.062,30,66,18,5,61.815,2,1
0.197,9,0,6.566,10.593,30,6,19,5,5.673,2,1
0.0,9,0,9.0,0.0,30,0,20,5,0.0,2,1
0.0,9,0,9.0,0.0,30,0,21,5,0.0,2,1
0.0,9,0,9.0,0.0,30,0,22,5,0.0,2,1
0.0,9,0,9.0,0.0,30,0,23,5,0.0,2,1
0.0,9,0,9.0,0.0,31,0,0,5,0.0,2,1
0.0,9,0,9.0,0.0,31,0,1,5,0.0,2,1
0.0,9,0,9.0,0.0,31,0,2,5,0.0,2,1
0.0,9,0,9.0,0.0,31,0,3,5,0.0,2,1
0.0,9,0,5.958,5.307,31,3,4,5,2.835,2,1
41.826,9,0,6.971,53.009,31,30,5,5,28.438,2,1
122.053,9,0,8.925,134.851,31,77,6,5,72.962,2,1
664.676,10,672,23.256,691.769,31,106,7,5,420.734,2,1
98.34,10,0,12.587,110.648,31,64,8,5,60.841,2,1
524.305,11,30,20.229,547.131,31,290,9,5,311.527,2,1
144.7,12,0,14.769,157.977,31,92,10,5,87.715,2,1
289.934,12,5,16.234,306.524,31,173,11,5,171.319,2,1
203.321,13,0,15.997,217.885,31,127,12,5,121.648,2,1
760.122,13,73,28.166,790.346,31,394,13,5,466.909,2,1
694.781,14,85,30.126,722.841,31,359,14,5,431.233,2,1
1045.148,13,750,37.175,1085.841,31,134,15,5,676.758,2,1
62.202,16,0,23.947,73.784,31,45,16,5,42.726,2,0
38.61,16,0,13.793,49.732,31,29,17,5,27.493,2,0
64.168,15,0,12.983,75.788,31,44,18,5,41.746,2,0
6.852,14,0,10.468,17.371,31,10,19,5,9.462,2,0
0.0,13,0,13.0,0.0,31,0,20,5,0.0,2,1
0.0,12,0,12.0,0.0,31,0,21,5,0.0,2,1
0.0,12,0,12.0,0.0,31,0,22,5,0.0,2,1
0.0,12,0,12.0,0.0,31,0,23,5,0.0,2,1
0.0,11,0,11.0,0.0,1,0,0,6,0.0,2,1
0.0,11,0,11.0,0.0,1,0,1,6,0.0,2,1
0.0,10,0,10.0,0.0,1,0,2,6,0.0,2,1
0.0,10,0,10.0,0.0,1,0,3,6,0.0,2,1
0.0,10,0,7.0,5.283,1,3,4,6,2.835,2,1
40.194,10,0,6.481,51.345,1,29,5,6,27.487,2,0
96.23,11,0,9.584,108.494,1,62,6,6,58.871,2,0
338.835,11,41,18.054,356.635,1,191,7,6,202.284,2,0
204.353,12,0,17.443,218.94,1,129,8,6,123.039,2,0
446.14,13,19,24.04,466.763,1,264,9,6,270.478,2,0
694.604,14,65,33.435,722.659,1,376,10,6,437.953,2,0
971.171,15,197,43.426,1008.984,1,432,11,6,642.854,2,0
1424.986,15,843,57.488,1482.271,1,158,12,6,1018.073,2,0
1341.004,16,843,59.101,1394.358,1,147,13,6,966.652,2,0
1210.176,16,828,55.26,1257.703,1,134,14,6,855.192,2,0
1003.013,17,790,50.171,1042.051,1,123,15,6,694.587,2,0
735.72,16,725,41.362,765.126,1,109,16,6,499.633,2,0
419.243,16,618,32.096,439.137,1,93,17,6,295.298,2,0
138.649,15,450,21.4,151.797,1,68,18,6,113.431,2,0
30.404,13,174,11.775,41.368,1,29,19,6,22.665,2,0
0.0,12,0,12.0,0.0,1,0,20,6,0.0,2,0
0.0,12,0,12.0,0.0,1,0,21,6,0.0,2,1
0.0,12,0,12.0,0.0,1,0,22,6,0.0,2,1
0.0,11,0,11.0,0.0,1,0,23,6,0.0,2,1
0.0,11,0,11.0,0.0,2,0,0,6,0.0,2,0
0.0,11,0,11.0,0.0,2,0,1,6,0.0,2,0
0.0,11,0,11.0,0.0,2,0,2,6,0.0,2,1
0.0,10,0,10.0,0.0,2,0,3,6,0.0,2,1
5.833,10,101,7.229,16.333,2,12,4,6,8.772,2,1
66.349,12,463,10.263,78.012,2,46,5,6,58.474,2,0
321.416,14,654,22.502,338.779,2,68,6,6,233.358,2,0
651.785,16,737,34.995,678.47,2,92,7,6,437.756,2,0
942.211,17,808,45.181,978.928,2,104,8,6,639.541,2,0
1150.267,19,851,54.326,1195.247,2,113,9,6,809.99,2,0
1291.544,20,876,60.503,1342.652,2,120,10,6,938.526,2,0
1367.929,20,888,63.559,1422.527,2,124,11,6,1011.133,2,0
1375.275,20,888,64.286,1430.215,2,125,12,6,1020.81,2,0
1315.427,20,877,62.703,1367.612,2,123,13,6,967.624,2,0
1231.808,20,853,52.306,1280.273,2,119,14,6,856.708,2,1
1027.344,20,813,46.871,1067.333,2,111,15,6,699.246,2,1
753.555,19,751,38.844,783.558,2,100,16,6,505.52,2,1
427.987,18,654,29.743,448.117,2,84,17,6,299.331,2,1
134.917,17,493,20.705,147.986,2,62,18,6,113.648,2,1
28.342,16,201,14.822,39.267,2,28,19,6,21.807,2,1
0.0,15,0,15.0,0.0,2,0,20,6,0.0,2,1
0.0,15,0,15.0,0.0,2,0,21,6,0.0,2,1
0.0,14,0,14.0,0.0,2,0,22,6,0.0,2,1
0.0,14,0,14.0,0.0,2,0,23,6,0.0,2,0
0.0,13,0,13.0,0.0,3,0,0,6,0.0,2,0
0.0,12,0,12.0,0.0,3,0,1,6,0.0,2,0
0.0,12,0,12.0,0.0,3,0,2,6,0.0,2,1
0.0,12,0,12.0,0.0,3,0,3,6,0.0,2,1
6.971,12,28,9.327,17.492,3,11,4,6,9.481,2,1
90.056,12,292,10.74,102.195,3,64,5,6,65.918,2,0
318.258,14,490,22.054,335.543,3,101,6,6,221.426,2,0
